id,name,phase,indication,crossover,output_type,protocol,sap,created,last_updated,description,molecule,
365,NCT03701399,Phase 3,Spinocerebellar Ataxias|Spinocerebellar Ataxia Type 1|Spinocerebellar Ataxia Type 2|Spinocerebellar Ataxia Type 3|Spinocerebellar Ataxia Type 6|Spinocerebellar Ataxia Type 7|Spinocerebellar Ataxia Type 8|Spinocerebellar Ataxia Type 10,0,,Protocol NCT03703297v1.0.doc,Statitical Analysis PlanNCT03703297v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Study of Durvalumab + Tremelimumab, Durvalumab, and Placebo in Stage I-III Limited Disease Small-Cell Lung Cancer in Patients Who Have Not Progressed Following Concurrent Chemoradiation Therapy",66,
364,NCT03712137,Phase 3,Jawline Definition,0,,Protocol NCT03701399v1.0.doc,Statitical Analysis PlanNCT03701399v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,BHV-4157 in Adult Subjects With Spinocerebellar Ataxia,65,
363,NCT03712605,Phase 3,Pathologic Stage I Merkel Cell Carcinoma AJCC v8|Pathologic Stage II Merkel Cell Carcinoma AJCC v8|Pathologic Stage IIA Merkel Cell Carcinoma AJCC v8|Pathologic Stage IIB Merkel Cell Carcinoma AJCC v8|Pathologic Stage III Merkel Cell Carcinoma AJCC v8|Pathologic Stage IIIA Merkel Cell Carcinoma AJCC v8|Pathologic Stage IIIB Merkel Cell Carcinoma AJCC v8|Resected Mass,0,,Protocol NCT03712137v1.0.doc,Statitical Analysis PlanNCT03712137v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study of the Safety and Effectiveness of JUVÉDERM VOLUX™ XC Injectable Gel for Restoring Jawline Definition,64,
362,NCT03747458,Phase 3,Bilateral Nasal Polyposis,0,,Protocol NCT03712605v1.0.doc,Statitical Analysis PlanNCT03712605v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Pembrolizumab Compared to Standard of Care Observation in Treating Patients With Completely Resected Stage I-III Merkel Cell Cancer,63,
361,NCT03717506,Phase 3,Acne Vulgaris,0,,Protocol NCT03747458v1.0.doc,Statitical Analysis PlanNCT03747458v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,OPN-375 Efficacy and Safety in Adolescents With Bilateral Nasal Polyps,62,
360,NCT03725202,Phase 3,Giant Cell Arteritis (GCA),0,,Protocol NCT03717506v1.0.doc,Statitical Analysis PlanNCT03717506v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Bioequivalence Study of Clindamycin Phosphate Topical Lotion, 1% in Subjects With Acne Vulgaris",61,
359,NCT03730662,Phase 3,Type 2 Diabetes Mellitus,0,,Protocol NCT03725202v1.0.doc,Statitical Analysis PlanNCT03725202v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study to Evaluate the Safety and Efficacy of Upadacitinib in Participants With Giant Cell Arteritis,60,
358,NCT03737214,Phase 3,Fabry Disease,0,,Protocol NCT03730662v1.0.doc,Statitical Analysis PlanNCT03730662v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study of Tirzepatide (LY3298176) Once a Week Versus Insulin Glargine Once a Day in Participants With Type 2 Diabetes and Increased Cardiovascular Risk,59,
357,NCT03731091,Phase 3,Psoriasis Vulgaris,0,,Protocol NCT03737214v1.0.doc,Statitical Analysis PlanNCT03737214v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study to Evaluate the Long-term Safety and Tolerability of Lucerastat in Adult Subjects With Fabry Disease,58,
356,NCT03732677,Phase 3,Muscle Invasive Bladder Cancer,0,,Protocol NCT03731091v1.0.doc,Statitical Analysis PlanNCT03731091v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"To Study Generic Calcipotriene and Betamethasone Dipropionate Topical Foam, 0.005%/0.064%, in the Treatment of Psoriasis Vulgaris (Plaque Psoriasis).",57,
355,NCT03732820,Phase 3,Metastatic Castration-resistant Prostate Cancer,0,,Protocol NCT03732677v1.0.doc,Statitical Analysis PlanNCT03732677v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Durvalumab+ Gemcitabine/Cisplatin (Neoadjuvant Treatment) and Durvalumab (Adjuvant Treatment) in Patients With MIBC,56,
354,NCT03737643,Phase 3,Advanced Ovarian Cancer,0,,Protocol NCT03732820v1.0.doc,Statitical Analysis PlanNCT03732820v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study on Olaparib Plus Abiraterone as First-line Therapy in Men With Metastatic Castration-resistant Prostate Cancer,55,
353,NCT03738618,Phase 3,"Infertility, Female",0,,Protocol NCT03737643v1.0.doc,Statitical Analysis PlanNCT03737643v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Durvalumab Treatment in Combination With Chemotherapy and Bevacizumab, Followed by Maintenance Durvalumab, Bevacizumab and Olaparib Treatment in Advanced Ovarian Cancer Patients.",54,
352,NCT03739112,Phase 3,Virus Diseases|RNA Virus Infections|Respiratory Tract Diseases|Respiratory Tract Infections,1,,Protocol NCT03738618v1.0.doc,Statitical Analysis PlanNCT03738618v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Recombinant FSH Investigation in the Treatment of Infertility With Assisted Reproductive Technology (ART) (RITA-2),53,
351,NCT03739684,Phase 3,Prostate Cancer|Prostate Adenocarcinoma|Prostate Cancer Recurrent|Prostate Cancer Metastatic,0,,Protocol NCT03739112v1.0.doc,Statitical Analysis PlanNCT03739112v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Efficacy of a Plant-derived Quadrivalent VLP Vaccine in the Elderly,52,
350,NCT03740737,Phase 3,Infertility,0,,Protocol NCT03739684v1.0.doc,Statitical Analysis PlanNCT03739684v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study of 18F-DCFPyL PET/CT Imaging in Patients With Suspected Recurrence of Prostate Cancer,51,
349,NCT03745651,Phase 3,Atopic Dermatitis,0,,Protocol NCT03740737v1.0.doc,Statitical Analysis PlanNCT03740737v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Recombinant FSH Investigation in the Treatment of Infertility With Assisted Reproductive Technology (ART) (RITA-1),50,
348,NCT03745638,Phase 3,Atopic Dermatitis,0,,Protocol NCT03745651v1.0.doc,Statitical Analysis PlanNCT03745651v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,TRuE AD2 - An Efficacy and Safety Study of Ruxolitinib Cream in Adolescents and Adults With Atopic Dermatitis,49,
347,NCT03406507,Phase 3,Paroxysmal Nocturnal Hemoglobinuria (PNH),0,,Protocol NCT03745638v1.0.doc,Statitical Analysis PlanNCT03745638v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,TRuE AD1 - An Efficacy and Safety Study of Ruxolitinib Cream in Adolescents and Adults With Atopic Dermatitis,48,
346,NCT03653507,Phase 3,Locally Advanced Unresectable Gastroesophageal Junction (GEJ) Adenocarcinoma or Cancer|Locally Advanced Unresectable Gastric Adenocarcinoma or Cancer|Metastatic Gastric Adenocarcinoma or Cancer|Metastatic Gastroesophageal Junction (GEJ) Adenocarcinoma,0,,Protocol NCT03406507v1.0.doc,Statitical Analysis PlanNCT03406507v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"A Phase 3, Open-Label Study of ALXN1210 in Children and Adolescents With Paroxysmal Nocturnal Hemoglobinuria (PNH)",47,
345,NCT03160547,Phase 3,Critical Illness|Malnutrition,0,,Protocol NCT03653507v1.0.doc,Statitical Analysis PlanNCT03653507v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"A Study of Zolbetuximab (IMAB362) Plus CAPOX Compared With Placebo Plus CAPOX as First-line Treatment of Subjects With Claudin (CLDN) 18.2-Positive, HER2-Negative, Locally Advanced Unresectable or Metastatic Gastric or Gastroesophageal Junction (GEJ) Adenocarcinoma",46,
344,NCT03532542,Phase 3,Duchenne Muscular Dystrophy,0,,Protocol NCT03160547v1.0.doc,Statitical Analysis PlanNCT03160547v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,The Effect of Higher Protein Dosing in Critically Ill Patients,45,
343,NCT03738397,Phase 3,Atopic Dermatitis,0,,Protocol NCT03532542v1.0.doc,Statitical Analysis PlanNCT03532542v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,An Extension Study to Evaluate Casimersen or Golodirsen in Patients With Duchenne Muscular Dystrophy,44,
342,NCT03439072,Phase 3,Insulin Hypoglycemia|Type 1 Diabetes Mellitus|Severe Hypoglycemia,0,,Protocol NCT03738397v1.0.doc,Statitical Analysis PlanNCT03738397v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study to Compare Safety and Efficacy of Upadacitinib to Dupilumab in Adult Participants With Moderate to Severe Atopic Dermatitis,43,
341,NCT03428360,Phase 3,Epilepsy,0,,Protocol NCT03439072v1.0.doc,Statitical Analysis PlanNCT03439072v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,G-Pen™ Compared to Lilly Glucagon for Hypoglycemia Rescue in Adults With Type 1 Diabetes,42,
340,NCT03434275,Phase 3,"Pain, Postoperative",0,,Protocol NCT03428360v1.0.doc,Statitical Analysis PlanNCT03428360v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Safety and Tolerability Study of Diazepam Buccal Soluble Film (DBSF) in Subjects With Epilepsy,41,
339,NCT03479307,Phase 3,Allergic Conjunctivitis,0,,Protocol NCT03434275v1.0.doc,Statitical Analysis PlanNCT03434275v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Evaluation of Preoperative N1539 in Total Knee Arthroplasty,40,
338,NCT03545607,Phase 3,Ischemic Stroke,0,,Protocol NCT03479307v1.0.doc,Statitical Analysis PlanNCT03479307v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study Evaluating Bilastine Ophthalmic Solution 0.6% in the Conjunctival Allergen Challenge (Ora-CAC®) Model,39,
337,NCT03632135,Phase 3,Recurrent Glioblastoma,0,,Protocol NCT03545607v1.0.doc,Statitical Analysis PlanNCT03545607v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,MultiStem® Administration for Stroke Treatment and Enhanced Recovery Study,38,
336,NCT03686683,Phase 3,Adenocarcinoma of the Prostate,0,,Protocol NCT03632135v1.0.doc,Statitical Analysis PlanNCT03632135v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Standard Chemotherapy vs. Chemotherapy Guided by Cancer Stem Cell Test in Recurrent Glioblastoma,37,
335,NCT03691779,Phase 3,Cystic Fibrosis,0,,Protocol NCT03686683v1.0.doc,Statitical Analysis PlanNCT03686683v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Open- Label Trial of Sipuleucel-T Administered to Active Surveillance Patients for Newly Diagnosed Prostate Cancer,36,
334,NCT03710564,Phase 3,Age-Related Macular Degeneration,0,,Protocol NCT03691779v1.0.doc,Statitical Analysis PlanNCT03691779v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Evaluation of VX 445/TEZ/IVA in Cystic Fibrosis Subjects 6 Through 11 Years of Age,35,
333,NCT03721705,Phase 3,"Alzheimer Disease|Cognitive Dysfunction|Mild Cognitive Impairment|Mild Dementia|Cognitive Decline|Dementia, Alzheimer Type",0,,Protocol NCT03710564v1.0.doc,Statitical Analysis PlanNCT03710564v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study of Safety and Efficacy of Brolucizumab 6 mg Dosed Every 4 Weeks Compared to Aflibercept 2 mg Dosed Every 4 Weeks in Patients With Retinal Fluid Despite Frequent Anti-VEGF Injections,34,
332,NCT03409744,Phase 3,Homozygous Familial Hypercholesterolemia,0,,Protocol NCT03721705v1.0.doc,Statitical Analysis PlanNCT03721705v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Renew NCP-5 for the Treatment of Mild Cognitive Impairment Due AD or Mild Dementia of the Alzheimer's Type,33,
331,NCT03433677,Phase 3,Diabetes Type 1,1,,Protocol NCT03409744v1.0.doc,Statitical Analysis PlanNCT03409744v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Evaluate the Long-Term Safety and Efficacy of Evinacumab in Patients With Homozygous Familial Hypercholesterolemia,32,
330,NCT03180307,Phase 3,Ovarian Cancer,0,,Protocol NCT03433677v1.0.doc,Statitical Analysis PlanNCT03433677v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study of LY900014 and Insulin Lispro With an External Continuous Subcutaneous Insulin Infusion System in Adult Participants With Type 1 Diabetes,31,
329,NCT03250338,Phase 3,Relapsed/Refractory Acute Myeloid Leukemia With FLT3 Activating Mutations,0,,Protocol NCT03180307v1.0.doc,Statitical Analysis PlanNCT03180307v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,OTL38 for Intra-operative Imaging of Folate Receptor Positive Ovarian Cancer,30,
328,NCT03421496,Phase 3,Infantile Spasm,0,,Protocol NCT03250338v1.0.doc,Statitical Analysis PlanNCT03250338v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study Investigating the Efficacy of Crenolanib With Chemotherapy vs Chemotherapy Alone in R/R FLT3 Mutated AML,29,
327,NCT03567057,Phase 3,Multiple Sclerosis|Walking Impairment,0,,Protocol NCT03421496v1.0.doc,Statitical Analysis PlanNCT03421496v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"A Study to Assess the Efficacy, Safety, and Tolerability of Cannabidiol Oral Solution With Vigabatrin as Initial Therapy in Participants With Infantile Spasms",28,
326,NCT03610048,Phase 3,Refractory Major Depressive Disorder,0,,Protocol NCT03567057v1.0.doc,Statitical Analysis PlanNCT03567057v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Safety and Efficacy Study of ADS-5102 in Patients With Multiple Sclerosis and Walking Impairment,27,
325,NCT03626688,Phase 3,"PAH|Pulmonary Hypertension|Pulmonary Arterial Hypertension|Hypertension|Connective Tissue Diseases|Familial Primary Pulmonary Hypertension|Vascular Diseases|Cardiovascular Diseases|Hypertension, Pulmonary|Lung Diseases|Respiratory Tract Disease",1,,Protocol NCT03610048v1.0.doc,Statitical Analysis PlanNCT03610048v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Long Term Study of ALKS 5461 in the Treatment of Refractory Major Depressive Disorder (MDD),26,
324,NCT03670953,Phase 3,Parkinson's Disease (Disorder),0,,Protocol NCT03626688v1.0.doc,Statitical Analysis PlanNCT03626688v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study Evaluating the Efficacy and Safety of Ralinepag to Improve Treatment Outcomes in PAH Patients,25,
323,NCT03684642,Phase 3,Type 2 Diabetes Mellitus,0,,Protocol NCT03670953v1.0.doc,Statitical Analysis PlanNCT03670953v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study to Evaluate the Safety and Efficacy of IPX203 in Parkinson's Disease Patients With Motor Fluctuations,24,
322,NCT03711929,Phase 3,Non Infectious Uveitis,0,,Protocol NCT03684642v1.0.doc,Statitical Analysis PlanNCT03684642v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Efficacy and Safety of Efpeglenatide Versus Dulaglutide in Patients With Type 2 Diabetes Mellitus Inadequately Controlled With Metformin,23,
321,NCT03738215,Phase 3,Major Depressive Disorder,0,,Protocol NCT03711929v1.0.doc,Statitical Analysis PlanNCT03711929v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"A Phase III Study Assessing the Efficacy and Safety of Intravitreal Injections of 440 ug DE-109 for the Treatment of Active, Non-Infectious Uveitis of the Posterior Segment of the Eye",22,
320,NCT03602781,Phase 3,Pulmonary Arterial Hypertension,0,,Protocol NCT03738215v1.0.doc,Statitical Analysis PlanNCT03738215v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Efficacy, Safety and Tolerability of Cariprazine as an Adjunctive Treatment to Antidepressant Therapy (ADT) in Patients With Major Depressive Disorder (MDD) Who Have Had an Inadequate Response to Antidepressants Alone",21,
319,NCT03539952,Phase 3,Wilson Disease,0,,Protocol NCT03602781v1.0.doc,Statitical Analysis PlanNCT03602781v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study of PAH Subjects With LTOT Use That Have Demonstrated Improved Exercise Tolerance With the Use of Inhaled Nitric,20,
318,NCT03729245,Phase 3,Renal Cell Carcinoma|Metastatic Renal Cell Carcinoma,1,,Protocol NCT03539952v1.0.doc,Statitical Analysis PlanNCT03539952v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Trientine Tetrahydrochloride (TETA 4HCL) for the Treatment of Wilson's Disease,19,
317,NCT03040778,Phase 3,Medication-related Osteonecrosis of the Jaw|Bisphosphonate-related Osteonecrosis of the Jaw|Avascular Necrosis,0,,Protocol NCT03729245v1.0.doc,Statitical Analysis PlanNCT03729245v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study of NKTR-214 in Combination With Nivolumab Compared With the Investigator's Choice of a Tyrosine Kinase Inhibitor (TKI) Therapy (Either Sunitinib or Cabozantinib Monotherapy) for Advanced Metastatic Renal Cell Carcinoma (RCC),18,
316,NCT03357614,Phase 3,Complicated Urinary Tract Infections,0,,Protocol NCT03040778v1.0.doc,Statitical Analysis PlanNCT03040778v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Pentoxifylline and Tocopherol (PENTO) in the Treatment of Medication-related Osteonecrosis of the Jaw (MRONJ),17,
315,NCT03364738,Phase 3,Hypoparathyroidism,0,,Protocol NCT03357614v1.0.doc,Statitical Analysis PlanNCT03357614v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Sulopenem Followed by Sulopenem-etzadroxil/Probenecid vs Ertapenem Followed by Cipro for Complicated UTI in Adults,16,
314,NCT03467958,Phase 3,Crohn Disease,0,,Protocol NCT03364738v1.0.doc,Statitical Analysis PlanNCT03364738v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Safety and Efficacy Study of rhPTH(1-84) in Subjects With Hypoparathyroidism,15,
313,NCT03547206,Phase 3,Nonarteritic Anterior Ischemic Optic Neuropathy,0,,Protocol NCT03467958v1.0.doc,Statitical Analysis PlanNCT03467958v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,An Extension Study of Oral Ozanimod for Moderately to Severely Active Crohn's Disease,14,
312,NCT03589326,Phase 3,"Lymphoblastic Leukemia, Acute, Adult|Acute Lymphoid Leukemia|Leukemia, Acute Lymphoblastic|Leukemia, Lymphoblastic|Ph1 Chromosome|Leukemia, Lymphoblastic, Acute, Philadelphia-Positive",0,,Protocol NCT03547206v1.0.doc,Statitical Analysis PlanNCT03547206v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Efficacy & Safety of RPh201 Treatment in Patients With Previous Nonarteritic Anterior Ischemic Optic Neuropathy (NAION),13,
311,NCT03596723,Phase 3,Ocular Inflammation,1,,Protocol NCT03589326v1.0.doc,Statitical Analysis PlanNCT03589326v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"An Efficacy Study Comparing Ponatinib Versus Imatinib, Administered in Combination With Reduced-Intensity Chemotherapy, in Participants With Newly Diagnosed Philadelphia Chromosome Positive Acute Lymphoblastic Leukemia (Ph+ ALL)",12,
310,NCT03600805,Phase 3,Giant Cell Arteritis,0,,Protocol NCT03596723v1.0.doc,Statitical Analysis PlanNCT03596723v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,KPI-121 1% Versus Prednisolone for the Treatment of Inflammation Following Cataract Surgery in Children,11,
309,NCT03616470,Phase 3,Acute Myeloid Leukemia,0,,Protocol NCT03600805v1.0.doc,Statitical Analysis PlanNCT03600805v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Evaluation of Efficacy and Safety of Sarilumab in Patients With GCA,10,
308,NCT03618030,Phase 3,ADHD,1,,Protocol NCT03616470v1.0.doc,Statitical Analysis PlanNCT03616470v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study to Determine the Efficacy of Uproleselan (GMI-1271) in Combination With Chemotherapy to Treat Relapsed/Refractory Acute Myeloid Leukemia,9,
307,NCT03633617,Phase 3,Eosinophilic Esophagitis,0,,Protocol NCT03618030v1.0.doc,Statitical Analysis PlanNCT03618030v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,PRC-063 Adult Laboratory Classroom Study in Adults With ADHD,8,
306,NCT03636269,Phase 3,Uremic Pruritus,0,,Protocol NCT03633617v1.0.doc,Statitical Analysis PlanNCT03633617v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study to Determine the Efficacy and Safety of Dupilumab in Adult and Adolescent Patients With Eosinophilic Esophagitis (EoE),7,
305,NCT03703882,Phase 3,"Muscular Dystrophy, Duchenne",0,,Protocol NCT03636269v1.0.doc,Statitical Analysis PlanNCT03636269v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,CR845-CLIN3103: A Global Study to Evaluate the Safety and Efficacy of CR845 in Hemodialysis Patients With Moderate-to-Severe Pruritus,6,
304,NCT03734016,Phase 3,Chronic Lymphocytic Leukemia|Small Lymphocytic Lymphoma,0,,Protocol NCT03703882v1.0.doc,Statitical Analysis PlanNCT03703882v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study of Edasalonexent in Boys With Duchenne Muscular Dystrophy,5,
303,NCT03672487,Phase 3,Chagas Disease,0,,Protocol NCT03734016v1.0.doc,Statitical Analysis PlanNCT03734016v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study of Zanubrutinib (BGB-3111) Versus Ibrutinib in Patients With Relapsed/Refractory Chronic Lymphocytic Leukemia,4,
302,NCT03149809,Phase 3,Overactive Bladder|Parkinson Disease,0,,Protocol NCT03672487v1.0.doc,Statitical Analysis PlanNCT03672487v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Short-course Benznidazole Treatment to Reduce Trypanosoma Cruzi Parasitic Load in Women of Reproductive Age,3,
301,NCT03272685,Phase 3,Tobacco Smoking|Nicotine Dependence,0,,Protocol NCT03149809v1.0.doc,Statitical Analysis PlanNCT03149809v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Behavioral or Solifenacin Therapy for Urinary Symptoms in Parkinson Disease,2,
300,NCT03290131,Phase 3,"Multiple Sclerosis|Spasticity, Muscle",0,,Protocol NCT03272685v1.0.doc,Statitical Analysis PlanNCT03272685v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Impact of Very Low Nicotine Content Cigarettes in a Complex Marketplace,1,
299,NCT03341156,Phase 3,Heart Disease End Stage|Heart Failure，Congestive,1,,Protocol NCT03290131v1.0.doc,Statitical Analysis PlanNCT03290131v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study to Investigate the Safety and Effectiveness of Arbaclofen Extended-Release Tablets for Patients With MS,100,
298,NCT03434678,Phase 3,Pancreatic Cancer,0,,Protocol NCT03341156v1.0.doc,Statitical Analysis PlanNCT03341156v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Administration of Prothrombin Complex Concentrate vs. Standard Transfusion During/After Heart Transplantation,99,
297,NCT03486938,Phase 3,Mild Cognitive Impairment|Prodromal Alzheimer's Disease,0,,Protocol NCT03434678v1.0.doc,Statitical Analysis PlanNCT03434678v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Use of Epidurals Intraoperatively for Patients Undergoing Pancreas Resection,98,
296,NCT03531255,Phase 3,PNH,0,,Protocol NCT03486938v1.0.doc,Statitical Analysis PlanNCT03486938v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study of AGB101 in Mild Cognitive Impairment Due to Alzheimer's Disease,97,
295,NCT03572933,Phase 3,CDKL5 Deficiency Disorder,0,,Protocol NCT03531255v1.0.doc,Statitical Analysis PlanNCT03531255v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Multi-center Extension Study to Evaluate the Long Term Safety and Efficacy of APL-2 in the Treatment of Paroxysmal Nocturnal Hemoglobinuria (PNH),96,
294,NCT03579758,Phase 3,Stage I Gallbladder Cancer AJCC v8|Stage II Gallbladder Cancer AJCC v8|Stage IIA Gallbladder Cancer AJCC v8|Stage IIB Gallbladder Cancer AJCC v8|Stage III Gallbladder Cancer AJCC v8|Stage IIIA Gallbladder Cancer AJCC v8|Stage IIIB Gallbladder Cancer AJCC v8,0,,Protocol NCT03572933v1.0.doc,Statitical Analysis PlanNCT03572933v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study of Adjunctive Ganaxolone Treatment in Children and Young Adults With CDKL5 Deficiency Disorder,95,
293,NCT03581123,Phase 3,"Acute Pain|Low Back Pain, Mechanical",0,,Protocol NCT03579758v1.0.doc,Statitical Analysis PlanNCT03579758v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Chemotherapy Before & After Surgery in Patients With Resectable Gallbladder Cancer,94,
292,NCT03606460,Phase 3,Multiple Sclerosis,0,,Protocol NCT03581123v1.0.doc,Statitical Analysis PlanNCT03581123v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Spinal Manipulation and Patient Self-Management for Preventing Acute to Chronic Back Pain,93,
291,NCT03632798,Phase 3,Recurrent Ovarian Cancer,0,,Protocol NCT03606460v1.0.doc,Statitical Analysis PlanNCT03606460v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study to Evaluate the Safety of Administering Ocrelizumab Per a Shorter Infusion Protocol in Participants With Primary Progressive Multiple Sclerosis (PPMS) and Relapsing Multiple Sclerosis (RMS),92,
290,NCT03647267,Phase 3,Vitreomacular Traction,0,,Protocol NCT03632798v1.0.doc,Statitical Analysis PlanNCT03632798v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Avastin Plus Chemotherapy vs. Avastin Plus Chemotherapy Guided by Cancer Stem Cell Test in Recurrent Ovarian Cancer,91,
289,NCT03649659,Phase 3,Cavities of Teeth,0,,Protocol NCT03647267v1.0.doc,Statitical Analysis PlanNCT03647267v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Effects of Pneumatic Vitreolysis on Vitreomacular Traction,90,
288,NCT03688711,Phase 3,"Hypoglycemia|Diabetes Mellitus, Type 1",0,,Protocol NCT03649659v1.0.doc,Statitical Analysis PlanNCT03649659v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Effectiveness of Silver Diamine Fluoride (SDF) in Arresting Cavitated Caries Lesions,89,
287,NCT03711162,Phase 3,Idiopathic Pulmonary Fibrosis,0,,Protocol NCT03688711v1.0.doc,Statitical Analysis PlanNCT03688711v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Trial to Confirm the Clinical Efficacy and Safety of Dasiglucagon in the Treatment of Hypoglycemia in Subjects With T1DM,88,
286,NCT03720470,Phase 3,"Dermatitis|Dermatitis, Atopic|Eczema|Skin Diseases|Skin Diseases, Genetic|Genetic Diseases, Inborn|Skin Diseases, Eczematous|Hypersensitivity|Hypersensitivity, Immediate|Immune System Diseases",0,,Protocol NCT03711162v1.0.doc,Statitical Analysis PlanNCT03711162v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Clinical Study to Test How Effective and Safe GLPG1690 is for Subjects With Idiopathic Pulmonary Fibrosis (IPF) When Used Together With Standard Medical Treatment,87,
